46746;Abelardo Cachoeira;abelardocachoeira@protonmail.com;null;null\/null\/null 
26748;Everaldo Amor;everaldoamor@ig.com.br;null;null\/null\/null 
5952;Candida Nottingham;candidanottingham@r7.com;null;null\/null\/null 
1490;Néia Diederich;néiadiederich@bigstring.com;null;null\/null\/null 
20888;Carlos Café;carloscafé@mail.yandex.com;null;null\/null\/null 
3735;Decio Teixeira;decioteixeira@gmail.com;null;null\/null\/null 
20196;Inês Maciel;inêsmaciel@inbox.com;null;null\/null\/null 
15729;Gerson Gasparoto;gersongasparoto@live.com;null;null\/null\/null 
12000;Salvador StÜepp;salvadorstÜepp@mail.ru;null;null\/null\/null 
2253;Else Gesser;elsegesser@terra.com.br;null;null\/null\/null 
48128;Miriam Lazzari;miriamlazzari@bigstring.com;null;null\/null\/null 
40662;Tarcisio TrierweillerjÚnior;tarcisiotrierweillerjÚnior@outlook.com;null;null\/null\/null 
33930;Yose Junqueira;yosejunqueira@lockbin.com;null;null\/null\/null 
1510;Giovana Petry;giovanapetry@mail.yandex.com;null;null\/null\/null 
34020;Simone Raitz;simoneraitz@terra.com.br;null;null\/null\/null 
42392;Wesley Orthmann;wesleyorthmann@mail.yandex.com;null;null\/null\/null 
7580;Martina Krieger;martinakrieger@terra.com.br;null;null\/null\/null 
37191;Rodrigo Pamplona;rodrigopamplona@inbox.com;null;null\/null\/null 
3800;Arminda Jonch;armindajonch@lockbin.com;null;null\/null\/null 
9132;Jacqueline Nichael;jacquelinenichael@live.com;null;null\/null\/null 
6096;Vivaldo Mandel;vivaldomandel@protonmail.com;null;null\/null\/null 
2289;Xênia Fraga;xêniafraga@live.com;null;null\/null\/null 
12224;Marino Meyer;marinomeyer@mail.aol.com;null;null\/null\/null 
18360;Patricia Nadalin;patricianadalin@mail.ru;null;null\/null\/null 
13788;Lucília Meireles;lucíliameireles@ig.com.br;null;null\/null\/null 
10738;Caique Timmler;caiquetimmler@protonmail.com;null;null\/null\/null 
30720;Nicolas Scherer;nicolasscherer@yahoo.com;null;null\/null\/null 
27684;Nicolas Conradi;nicolasconradi@live.com;null;null\/null\/null 
3850;Jasmim Stachinski;jasmimstachinski@gmail.com;null;null\/null\/null 
6168;Rubens Schiraus;rubensschiraus@lockbin.com;null;null\/null\/null 
15440;Zilá Sá;zilásá@gmail.com;null;null\/null\/null 
41742;Suzel Ono;suzelono@hotmail.com;null;null\/null\/null 
6192;Diogo Rosafilho;diogorosafilho@terra.com.br;null;null\/null\/null 
6200;Odherban Alencar;odherbanalencar@live.com;null;null\/null\/null 
9312;Josué Hang;josuéhang@mail.yandex.com;null;null\/null\/null 
27195;Valentina Santos;valentinasantos@r7.com;null;null\/null\/null 
6224;Cleide Barth;cleidebarth@gmail.com;null;null\/null\/null 
14022;Timoteo Marquez;timoteomarquez@outlook.com;null;null\/null\/null 
4680;Assunção Reckelberg;assunçãoreckelberg@zoho.com;null;null\/null\/null 
6248;Ticiana Bittencourt;ticianabittencourt@hotmail.com;null;null\/null\/null 
3128;Orides Huller;orideshuller@inbox.com;null;null\/null\/null 
4698;Liliane Salvador;lilianesalvador@mail.aol.com;null;null\/null\/null 
18816;Washington Ascensão;washingtonascensão@r7.com;null;null\/null\/null 
3925;Célia Jochem;céliajochem@bigstring.com;null;null\/null\/null 
25152;Gaspar Bertoli;gasparbertoli@inbox.com;null;null\/null\/null 
28332;Jade JÖnck;jadejÖnck@bigstring.com;null;null\/null\/null 
21276;Manuela Renken;manuelarenken@lockbin.com;null;null\/null\/null 
21303;Everaldo Braga;everaldobraga@tutanota.com;null;null\/null\/null 
19750;Graziela Krause;grazielakrause@protonmail.com;null;null\/null\/null 
11074;Elide Abueear;elideabueear@gawab.com;null;null\/null\/null 
42768;Alexandra Nazario;alexandranazario@r7.com;null;null\/null\/null 
793;Fabiano Brillinger;fabianobrillinger@mail.yandex.com;null;null\/null\/null 
3970;Cleonice Bonfim;cleonicebonfim@mail.aol.com;null;null\/null\/null 
7155;Clariana PachecojÚnior;clarianapachecojÚnior@r7.com;null;null\/null\/null 
27860;Veralice Rohden;veralicerohden@r7.com;null;null\/null\/null 
38256;Manoel Simões;manoelsimões@mail.aol.com;null;null\/null\/null 
39102;Albertina Budag;albertinabudag@globo.com;null;null\/null\/null 
3995;Murilo Tramontin;murilotramontin@terra.com.br;null;null\/null\/null 
22400;Bruna Balbo Wamser;bruna balbowamser@mail.aol.com;null;null\/null\/null 
4806;Wander Velasques;wandervelasques@outlook.com;null;null\/null\/null 
12030;Keith BrÜggemann;keithbrÜggemann@r7.com;null;null\/null\/null 
12848;Fernanda Wandresen;fernandawandresen@terra.com.br;null;null\/null\/null 
5628;Almir Roling;almirroling@mail.yandex.com;null;null\/null\/null 
36225;Maris Caetano;mariscaetano@r7.com;null;null\/null\/null 
19344;Maira Homem;mairahomem@gawab.com;null;null\/null\/null 
2421;Isis Otto;isisotto@bigstring.com;null;null\/null\/null 
4848;Venceslau Saramago;venceslausaramago@mail.ru;null;null\/null\/null 
58248;Françoise Saraiva;françoisesaraiva@mail.ru;null;null\/null\/null 
7290;Pedrina Bardini;pedrinabardini@globo.com;null;null\/null\/null 
45416;Silverio Gerent;silveriogerent@outlook.com;null;null\/null\/null 
51156;Joana Mesquita;joanamesquita@hotmail.com;null;null\/null\/null 
58536;Elisabeth Seboldsobrinho;elisabethseboldsobrinho@protonmail.com;null;null\/null\/null 
58608;Tarcisio Wiethorn;tarcisiowiethorn@ig.com.br;null;null\/null\/null 
36675;Deusdete Nóbrega;deusdetenóbrega@r7.com;null;null\/null\/null 
1632;Cristian Senem;cristiansenem@globo.com;null;null\/null\/null 
9804;Zeus Bonin;zeusbonin@mail.yandex.com;null;null\/null\/null 
51534;Yole Costa;yolecosta@gawab.com;null;null\/null\/null 
14742;Zelinda Barreto;zelindabarreto@mail.aol.com;null;null\/null\/null 
7380;Sandra Locatelli;sandralocatelli@mail.ru;null;null\/null\/null 
22988;Sharon Morais;sharonmorais@mail.yandex.com;null;null\/null\/null 
9864;Cecília Brillinger;cecíliabrillinger@globo.com;null;null\/null\/null 
4938;Eloisa Haskel;eloisahaskel@outlook.com;null;null\/null\/null 
22248;Umberto Moraes;umbertomoraes@hotmail.com;null;null\/null\/null 
13200;Alzira Schaffer;alziraschaffer@mail.ru;null;null\/null\/null 
6608;Marli AssisjÚnior;marliassisjÚnior@terra.com.br;null;null\/null\/null 
40523;Vanderleia Guimarães;vanderleiaguimarães@mail.yandex.com;null;null\/null\/null 
19872;Suzete Marcolla;suzetemarcolla@inbox.com;null;null\/null\/null 
23212;Ediraldo Unbehaun;ediraldounbehaun@protonmail.com;null;null\/null\/null 
6640;Gardênia Bispo;gardêniabispo@protonmail.com;null;null\/null\/null 
7479;Vivaldo Silvamedeiros;vivaldosilvamedeiros@r7.com;null;null\/null\/null 
59904;Célio Roncelli;célioroncelli@zoho.com;null;null\/null\/null 
37485;Cacilda Pezenti;cacildapezenti@lockbin.com;null;null\/null\/null 
5004;Leda Santos;ledasantos@mail.ru;null;null\/null\/null 
11690;Chris Rode;chrisrode@live.com;null;null\/null\/null 
12540;Maciel Schmitz;macielschmitz@zoho.com;null;null\/null\/null 
41013;Liney Calegari;lineycalegari@bigstring.com;null;null\/null\/null 
20112;Dirceu Gama;dirceugama@zoho.com;null;null\/null\/null 
13424;Rosa Koepsel;rosakoepsel@gmail.com;null;null\/null\/null 
30240;Alvaro Franzener;alvarofranzener@inbox.com;null;null\/null\/null 
12615;Aldo Barth;aldobarth@inbox.com;null;null\/null\/null 
20208;Amin Dalmolin;amindalmolin@hotmail.com;null;null\/null\/null 
25290;Cleuza Celi;cleuzaceli@mail.ru;null;null\/null\/null 
40512;Marieli GonÇalves;marieligonÇalves@mail.yandex.com;null;null\/null\/null 
13520;Ciro Oliva;cirooliva@r7.com;null;null\/null\/null 
4230;Gianfranco Vaz;gianfrancovaz@hotmail.com;null;null\/null\/null 
2541;Cassia Schlupp;cassiaschlupp@gawab.com;null;null\/null\/null 
53424;Carla Brick;carlabrick@r7.com;null;null\/null\/null 
7641;Elida Ribeiro;elidaribeiro@bigstring.com;null;null\/null\/null 
30600;Ludmila Frota;ludmilafrota@zoho.com;null;null\/null\/null 
10212;Germano LÜckmann;germanolÜckmann@hotmail.com;null;null\/null\/null 
23004;Luciano Hering;lucianohering@globo.com;null;null\/null\/null 
20472;Lucio Menino;luciomenino@ig.com.br;null;null\/null\/null 
47824;Ilton Zirchen;iltonzirchen@mail.aol.com;null;null\/null\/null 
27360;Amâncio Brillinger;amânciobrillinger@mail.yandex.com;null;null\/null\/null 
17120;John BrÜggemann;johnbrÜggemann@globo.com;null;null\/null\/null 
5142;Bernadete Bianchini;bernadetebianchini@live.com;null;null\/null\/null 
48048;Vanderley Vargas;vanderleyvargas@yahoo.com;null;null\/null\/null 
54117;Gilson Weiser;gilsonweiser@inbox.com;null;null\/null\/null 
61920;Sabine Luchttenberg;sabineluchttenberg@terra.com.br;null;null\/null\/null 
6888;Evair Ferreirajr.;evairferreirajr.@globo.com;null;null\/null\/null 
23274;Amelia Bohun;ameliabohun@tutanota.com;null;null\/null\/null 
24164;Giulliane Sueliuhlmann;giullianesueliuhlmann@mail.ru;null;null\/null\/null 
8640;Justo Faria;justofaria@hotmail.com;null;null\/null\/null 
46710;Valderez Laudelina;valderezlaudelina@ig.com.br;null;null\/null\/null 
31176;Ed Moier;edmoier@terra.com.br;null;null\/null\/null 
1734;Gianfranco Maioch;gianfrancomaioch@tutanota.com;null;null\/null\/null 
13888;Yanna Butenarowsky;yannabutenarowsky@hotmail.com;null;null\/null\/null 
21725;Cristian Barra;cristianbarra@hotmail.com;null;null\/null\/null 
5220;Leonardo Knabben;leonardoknabben@outlook.com;null;null\/null\/null 
3484;Cristiane Kataoka;cristianekataoka@mail.aol.com;null;null\/null\/null 
13080;Alessio Queiroz;alessioqueiroz@terra.com.br;null;null\/null\/null 
42777;Beverly Espindola;beverlyespindola@bigstring.com;null;null\/null\/null 
48944;Michel Bruder;michelbruder@mail.ru;null;null\/null\/null 
10500;Kenneth Martenthal;kennethmartenthal@mail.aol.com;null;null\/null\/null 
876;Carmelo Leinecker;carmeloleinecker@gmail.com;null;null\/null\/null 
7016;Tricia MÖss;triciamÖss@terra.com.br;null;null\/null\/null 
17560;Sofia Pires;sofiapires@inbox.com;null;null\/null\/null 
8790;Brenda Niquelato;brendaniquelato@ig.com.br;null;null\/null\/null 
13200;Roclides Lohn;roclideslohn@globo.com;null;null\/null\/null 
35240;Brian Onofre;brianonofre@mail.ru;null;null\/null\/null 
42336;Dimas Bertoli;dimasbertoli@zoho.com;null;null\/null\/null 
10596;Ivan Brasiliense;ivanbrasiliense@r7.com;null;null\/null\/null 
31824;Josualdo Schuhmacher;josualdoschuhmacher@yahoo.com;null;null\/null\/null 
3540;Pio Machado;piomachado@r7.com;null;null\/null\/null 
47844;Urania Scherer;uraniascherer@bigstring.com;null;null\/null\/null 
28384;Edwirge Santana;edwirgesantana@mail.ru;null;null\/null\/null 
21312;Salete Zen;saletezen@gmail.com;null;null\/null\/null 
28448;Adélia Sommer;adéliasommer@mail.aol.com;null;null\/null\/null 
37380;Ivone Bayer;ivonebayer@live.com;null;null\/null\/null 
37422;Dafnee Schlemper;dafneeschlemper@mail.ru;null;null\/null\/null 
10704;Alriana Tonett;alrianatonett@protonmail.com;null;null\/null\/null 
18753;Inara CorrÊa;inaracorrÊa@r7.com;null;null\/null\/null 
16092;Arthur Santossilva;arthursantossilva@globo.com;null;null\/null\/null 
43855;Olinda Stolf;olindastolf@outlook.com;null;null\/null\/null 
48384;Celso Michels;celsomichels@mail.yandex.com;null;null\/null\/null 
32292;Fátima Just;fátimajust@mail.yandex.com;null;null\/null\/null 
6286;Linda Mess;lindamess@globo.com;null;null\/null\/null 
8091;Roque Pacheco;roquepacheco@lockbin.com;null;null\/null\/null 
13500;Marilda Paulino;marildapaulino@gawab.com;null;null\/null\/null 
10812;Wilson Bombilio;wilsonbombilio@protonmail.com;null;null\/null\/null 
3608;Ciro Borges;ciroborges@r7.com;null;null\/null\/null 
2709;Kenneth Bessa;kennethbessa@terra.com.br;null;null\/null\/null 
18080;Fátima Homem;fátimahomem@lockbin.com;null;null\/null\/null 
57920;Abel Brasiliense;abelbrasiliense@mail.ru;null;null\/null\/null 
7248;Edwirge Figueiredo;edwirgefigueiredo@gmail.com;null;null\/null\/null 
57141;Michel Pacheco;michelpacheco@mail.aol.com;null;null\/null\/null 
7264;Mariana Schiestl;marianaschiestl@outlook.com;null;null\/null\/null 
40905;Pedrina Koehler;pedrinakoehler@gawab.com;null;null\/null\/null 
73710;Abdala Fragas;abdalafragas@bigstring.com;null;null\/null\/null 
57393;Shirley Martinelli;shirleymartinelli@bigstring.com;null;null\/null\/null 
57456;Lourival SilvÉrio;lourivalsilvÉrio@inbox.com;null;null\/null\/null 
57519;Iris Ascensão;irisascensão@protonmail.com;null;null\/null\/null 
12796;Adolfo Truppel;adolfotruppel@lockbin.com;null;null\/null\/null 
65880;Paola NienkÖtter;paolanienkÖtter@mail.aol.com;null;null\/null\/null 
3664;Aarão Santaritta;aarãosantaritta@mail.aol.com;null;null\/null\/null 
7336;Zélio Delajustina;zéliodelajustina@mail.yandex.com;null;null\/null\/null 
4590;Xaquira SchÜtz;xaquiraschÜtz@inbox.com;null;null\/null\/null 
33084;Plinio Schlupp;plinioschlupp@gawab.com;null;null\/null\/null 
57960;Janete Kavaco;janetekavaco@tutanota.com;null;null\/null\/null 
58944;Aelington Felippus;aelingtonfelippus@inbox.com;null;null\/null\/null 
1844;Isaac Ferraz;isaacferraz@gmail.com;null;null\/null\/null 
23075;João Grahlfilho;joãograhlfilho@tutanota.com;null;null\/null\/null 
44352;Marilda Üntemberg;marildaÜntemberg@globo.com;null;null\/null\/null 
7400;Catarina Bertoli;catarinabertoli@live.com;null;null\/null\/null 
8334;Decio Wamser;deciowamser@gmail.com;null;null\/null\/null 
37080;Sheila Henriques;sheilahenriques@terra.com.br;null;null\/null\/null 
11136;Célia Castilho;céliacastilho@hotmail.com;null;null\/null\/null 
16722;Janey Leal;janeyleal@tutanota.com;null;null\/null\/null 
13950;Welson GesserjÚnior;welsongesserjÚnior@tutanota.com;null;null\/null\/null 
45619;Evangelina Merten;evangelinamerten@mail.yandex.com;null;null\/null\/null 
67104;Everaldo Manarchi;everaldomanarchi@protonmail.com;null;null\/null\/null 
29856;Irene Camões;irenecamões@yahoo.com;null;null\/null\/null 
7472;Ricardo Hernandes;ricardohernandes@terra.com.br;null;null\/null\/null 
11220;Aluisio Outeiro;aluisioouteiro@mail.yandex.com;null;null\/null\/null 
45864;Aldo Kallfelz;aldokallfelz@globo.com;null;null\/null\/null 
75897;Henri Santaritta;henrisantaritta@lockbin.com;null;null\/null\/null 
26264;Nivaldo Biankm;nivaldobiankm@mail.aol.com;null;null\/null\/null 
9390;Nayara Kaspers;nayarakaspers@lockbin.com;null;null\/null\/null 
22560;Ninke Cachoeira;ninkecachoeira@bigstring.com;null;null\/null\/null 
19761;Umberto Azevedo;umbertoazevedo@outlook.com;null;null\/null\/null 
59346;Natanael Cristofolini;natanaelcristofolini@mail.yandex.com;null;null\/null\/null 
14145;Omar Valzack;omarvalzack@mail.ru;null;null\/null\/null 
2832;Nivia Fragas;niviafragas@bigstring.com;null;null\/null\/null 
945;Charlote Rangel;charloterangel@lockbin.com;null;null\/null\/null 
11352;Apolo Felber;apolofelber@ig.com.br;null;null\/null\/null 
30304;Andressa Gesserfilho;andressagesserfilho@tutanota.com;null;null\/null\/null 
18960;Alcione Figo;alcionefigo@r7.com;null;null\/null\/null 
7592;Valderez Foss;valderezfoss@inbox.com;null;null\/null\/null 
6650;Narciso ChagasjÚnior;narcisochagasjÚnior@live.com;null;null\/null\/null 
19971;Marlene Stolf;marlenestolf@yahoo.com;null;null\/null\/null 
3808;Carmem Marcilio;carmemmarcilio@yahoo.com;null;null\/null\/null 
7624;Wald Antunes;waldantunes@gmail.com;null;null\/null\/null 
77274;Wanda Adriana;wandaadriana@tutanota.com;null;null\/null\/null 
28650;Valdir Marcilio;valdirmarcilio@zoho.com;null;null\/null\/null 
34416;Paulo Francener;paulofrancener@protonmail.com;null;null\/null\/null 
15312;Dalva Nogara;dalvanogara@terra.com.br;null;null\/null\/null 
3832;Berenice Bugmann;berenicebugmann@hotmail.com;null;null\/null\/null 
51786;Sebastian Portugal;sebastianportugal@mail.aol.com;null;null\/null\/null 
5760;Brigida Pezenti;brigidapezenti@r7.com;null;null\/null\/null 
23064;Cecile Luz;cecileluz@yahoo.com;null;null\/null\/null 
26936;Bartira Scherer;bartirascherer@mail.yandex.com;null;null\/null\/null 
2889;Anselmo Moraes;anselmomoraes@gawab.com;null;null\/null\/null 
8676;Thauany Hoeller;thauanyhoeller@mail.yandex.com;null;null\/null\/null 
54040;Guilhermino Fernandes;guilherminofernandes@inbox.com;null;null\/null\/null 
26082;Giacomo Ellard;giacomoellard@mail.yandex.com;null;null\/null\/null 
14505;Lauro Lima;laurolima@bigstring.com;null;null\/null\/null 
7744;Iris Silvafilho;irissilvafilho@tutanota.com;null;null\/null\/null 
62016;Lara Gusmão;laragusmão@hotmail.com;null;null\/null\/null 
1940;LukeMabel Pais;lukemabelpais@ig.com.br;null;null\/null\/null 
43695;Gilberto May;gilbertomay@r7.com;null;null\/null\/null 
15552;Yago Kopich;yagokopich@terra.com.br;null;null\/null\/null 
13622;Yasson Zoccante;yassonzoccante@globo.com;null;null\/null\/null 
54544;Brad Franciozi;bradfranciozi@gawab.com;null;null\/null\/null 
17550;Yasmin Aguiar;yasminaguiar@tutanota.com;null;null\/null\/null 
61488;Ayram Cava;ayramcava@lockbin.com;null;null\/null\/null 
3908;Rossandra Belarmino;rossandrabelarmino@mail.aol.com;null;null\/null\/null 
79218;Pierluigi Borba;pierluigiborba@protonmail.com;null;null\/null\/null 
70488;Rebeca Pezenti;rebecapezenti@gmail.com;null;null\/null\/null 
20580;Vasco Pensamento;vascopensamento@terra.com.br;null;null\/null\/null 
31392;Bruce Eli;bruceeli@tutanota.com;null;null\/null\/null 
1964;Betânia Gauloski;betâniagauloski@protonmail.com;null;null\/null\/null 
35388;Benjamin Massa;benjaminmassa@gawab.com;null;null\/null\/null 
11808;Vinicius Kipfer;viniciuskipfer@zoho.com;null;null\/null\/null 
19700;Lurdes Schappo;lurdesschappo@protonmail.com;null;null\/null\/null 
3944;Jefferson Buzzi;jeffersonbuzzi@bigstring.com;null;null\/null\/null 
11844;Raimundo Dubiela;raimundodubiela@mail.yandex.com;null;null\/null\/null 
11856;Lorenzo Juppa;lorenzojuppa@inbox.com;null;null\/null\/null 
8901;Jaqueline Ferretti;jaquelineferretti@inbox.com;null;null\/null\/null 
71280;Aarão Ribeiro;aarãoribeiro@r7.com;null;null\/null\/null 
39640;Aarão Bohne;aarãobohne@mail.ru;null;null\/null\/null 
3968;Salete Perardt;saleteperardt@hotmail.com;null;null\/null\/null 
2979;Kennedy Sueli;kennedysueli@protonmail.com;null;null\/null\/null 
11928;Margarete Ravanelli;margareteravanelli@outlook.com;null;null\/null\/null 
55720;Ozias Widemann;oziaswidemann@hotmail.com;null;null\/null\/null 
17928;Eugenio Fonseca;eugeniofonseca@hotmail.com;null;null\/null\/null 
11964;Glaucia Benckeoubenk;glauciabenckeoubenk@live.com;null;null\/null\/null 
71856;Andrew Pasquim;andrewpasquim@live.com;null;null\/null\/null 
999;Mariana Camprestini;marianacamprestini@gmail.com;null;null\/null\/null 
35000;Brenda Maennchen;brendamaennchen@bigstring.com;null;null\/null\/null 
